ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
89,2010-03-24,2010-03-24,Central,58,M,H,5TH,34.0446,-118.245,Battery Crime,Bodily Harm,Violent Crimes,0.997558349
319,2010-08-12,2010-08-11,Central,23,F,H,700 W  7TH                          ST,34.048,-118.2577,Theft,Property Crime,Non-Violent Crimes,0.990101566
456,2010-01-01,2010-01-01,Central,30,F,B,4TH                          ST,34.0503,-118.2506,Theft,Property Crime,Non-Violent Crimes,0.99969127
461,2010-01-02,2010-01-01,Central,30,F,B,800    TRACTION                     AV,34.0454,-118.236,Theft,Property Crime,Non-Violent Crimes,0.995095035
486,2010-01-03,2010-01-03,Central,30,M,H,6TH                          ST,34.0467,-118.252,Battery Crime,Bodily Harm,Violent Crimes,0.998814864
645,2010-01-12,2010-01-12,Central,54,F,W,100 E  5TH                          ST,34.0467,-118.2485,Battery Crime,Bodily Harm,Violent Crimes,0.99631676
653,2010-01-14,2010-01-13,Central,32,F,H,600 N  HILL                         ST,34.0591,-118.2412,Theft,Property Crime,Non-Violent Crimes,0.999311921
792,2010-01-23,2010-01-22,Central,49,F,A,800    BUNKER HILL                  AV,34.0637,-118.244,Theft,Property Crime,Non-Violent Crimes,0.993047649
979,2010-02-04,2010-02-04,Central,22,F,H,17TH                         ST,34.0349,-118.2669,Battery Crime,Bodily Harm,Violent Crimes,0.997703949
1835,2010-03-28,2010-03-28,Central,30,F,H,1300 S  HOPE                         ST,34.0395,-118.2656,Assault,Bodily Harm,Violent Crimes,0.991521643
2042,2010-04-09,2010-04-09,Central,30,M,B,100 E  9TH                          ST,34.0416,-118.255,Theft,Property Crime,Non-Violent Crimes,0.994478718
2150,2010-04-17,2010-04-01,Central,43,F,W,300 E  5TH                          ST,34.0449,-118.2458,Battery Crime,Bodily Harm,Violent Crimes,0.990526476
2243,2010-04-21,2010-04-21,Central,19,F,W,1000 S  LOS ANGELES                  ST,34.0396,-118.2558,Theft,Property Crime,Non-Violent Crimes,0.991202586
2412,2010-05-02,2010-05-01,Central,31,M,H,500 S  OLIVE                        ST,34.0495,-118.2529,Assault,Bodily Harm,Violent Crimes,0.999551672
2431,2010-05-02,2010-05-02,Central,19,M,H,400 S  BROADWAY,34.0495,-118.2494,Theft,Property Crime,Non-Violent Crimes,0.992160123
2963,2010-06-01,2010-05-31,Central,34,F,H,400    WALL                         ST,34.0464,-118.2447,Robbery,Robbery,Violent Crimes,0.998113653
3101,2010-06-09,2010-04-11,Central,23,F,A,WILSHIRE                     BL,34.0487,-118.2571,Theft,Property Crime,Non-Violent Crimes,0.99250909
3562,2010-06-30,2010-06-30,Central,52,M,W,600 W  5TH                          ST,34.0502,-118.254,Theft,Property Crime,Non-Violent Crimes,0.997277854
3620,2010-07-03,2010-07-03,Central,42,M,H,500 S  SAN PEDRO                    ST,34.0442,-118.2439,Battery Crime,Bodily Harm,Violent Crimes,0.997639369
4076,2010-07-28,2010-07-28,Central,22,M,W,500 S  FLOWER                       ST,34.0516,-118.2561,Battery Crime,Bodily Harm,Violent Crimes,0.998747669
4105,2010-07-31,2010-07-30,Central,19,F,A,700 N  HILL                         PL,34.0618,-118.2424,Robbery,Robbery,Violent Crimes,0.990052257
4543,2010-08-24,2010-08-23,Central,41,F,H,1400 S  HOPE                         ST,34.0382,-118.2665,Theft,Property Crime,Non-Violent Crimes,0.994888191
4773,2010-09-04,2010-09-04,Central,51,M,B,200 W  6TH                          ST,34.046,-118.2509,Battery Crime,Bodily Harm,Violent Crimes,0.990483768
4831,2010-09-08,2010-09-08,Central,44,M,H,3RD                          ST,34.0201,-117.9502,Battery Crime,Bodily Harm,Violent Crimes,0.990289247
4866,2010-09-11,2010-09-08,Central,59,M,B,5TH                          ST,34.0446,-118.245,Assault,Bodily Harm,Violent Crimes,0.996971369
5173,2010-09-27,2010-09-26,Central,26,M,O,6TH                          ST,34.0446,-118.249,Theft,Property Crime,Non-Violent Crimes,0.998160909
5205,2010-09-27,2010-09-27,Central,41,F,W,200 W  6TH                          ST,34.046,-118.2509,Battery Crime,Bodily Harm,Violent Crimes,0.999600045
5367,2010-10-06,2010-03-14,Central,37,M,W,800 S  SPRING                       ST,34.0431,-118.2536,Theft,Property Crime,Non-Violent Crimes,0.9928708
5419,2010-10-09,2010-10-09,Central,50,F,A,RAMIREZ,34.0552,-118.2322,Battery Crime,Bodily Harm,Violent Crimes,0.997330658
5578,2010-10-16,2010-10-16,Central,21,M,H,700 W  7TH                          ST,34.048,-118.2577,Theft,Property Crime,Non-Violent Crimes,0.991919191
6002,2010-11-07,2010-11-06,Central,58,M,B,6TH,34.0417,-118.2443,Robbery,Robbery,Violent Crimes,0.998791599
6023,2010-11-08,2010-11-08,Central,54,M,H,600 N  SPRING                       ST,34.0582,-118.2387,Battery Crime,Bodily Harm,Violent Crimes,0.998555157
6157,2010-11-17,2010-11-17,Central,25,F,H,9TH,34.0392,-118.2524,Robbery,Robbery,Violent Crimes,0.999711961
6227,2010-11-20,2010-11-20,Central,55,M,H,LOS ANGELES                  ST,34.0461,-118.2476,Robbery,Robbery,Violent Crimes,0.990003502
6379,2010-12-01,2010-12-01,Central,75,M,W,500 S  LOS ANGELES                  ST,34.0461,-118.2476,Theft,Property Crime,Non-Violent Crimes,0.998572331
6441,2010-12-04,2010-12-03,Central,22,F,B,PICO,34.0424,-118.2718,Assault,Bodily Harm,Violent Crimes,0.995492457
6822,2010-12-23,2010-12-19,Central,43,M,B,500    WALL                         ST,34.0449,-118.2458,Theft,Property Crime,Non-Violent Crimes,0.995508
6945,2010-01-10,2010-01-10,Rampart,23,F,B,1400 W  TEMPLE                       ST,34.0673,-118.2566,Assault,Bodily Harm,Violent Crimes,0.995896293
7137,2010-01-05,2010-01-05,Rampart,37,F,H,400 S  BIXEL                        ST,34.0567,-118.2603,Assault,Bodily Harm,Violent Crimes,0.990583746
7303,2010-01-14,2010-01-14,Rampart,17,M,H,SANTA MONICA,34.0909,-118.2917,Robbery,Robbery,Violent Crimes,0.998214043
7557,2010-01-26,2010-01-25,Rampart,36,M,H,4900    ROMAINE                      ST,34.0886,-118.2979,Theft,Property Crime,Non-Violent Crimes,0.996023664
7735,2010-02-03,2010-02-02,Rampart,15,M,H,BURNS,34.0877,-118.2893,Robbery,Robbery,Violent Crimes,0.991398493
7830,2010-02-06,2010-02-06,Rampart,54,F,H,1600 W  11TH                         ST,34.0477,-118.2751,Assault,Bodily Harm,Violent Crimes,0.996880408
7934,2010-02-11,2010-02-10,Rampart,29,F,O,600    SAINT PAUL                   AV,34.0535,-118.2609,Theft,Property Crime,Non-Violent Crimes,0.995676413
7946,2010-02-11,2010-02-08,Rampart,30,F,W,900 N  BENTON                       WY,34.0791,-118.2718,Theft,Property Crime,Non-Violent Crimes,0.995657932
7973,2010-02-12,2010-02-12,Rampart,17,M,B,2200    BEVERLY                      BL,34.0671,-118.2713,Assault,Bodily Harm,Violent Crimes,0.996769554
8594,2010-03-10,2010-03-10,Rampart,23,F,B,1300 S  BONNIE BRAE                  ST,34.046,-118.2799,Battery Crime,Bodily Harm,Violent Crimes,0.993754917
8600,2010-03-10,2010-03-09,Rampart,24,F,H,200 S  LAKE                         ST,34.0663,-118.2719,Theft,Property Crime,Non-Violent Crimes,0.993981104
8798,2010-03-18,2010-03-18,Rampart,24,M,A,700 S  BIXEL                        ST,34.0509,-118.2642,Robbery,Robbery,Violent Crimes,0.990900917
8917,2010-03-23,2010-03-15,Rampart,31,M,A,200 S  LA FAYETTE PARK              PL,34.0692,-118.2792,Theft,Property Crime,Non-Violent Crimes,0.997361326
8988,2010-03-26,2010-02-10,Rampart,37,F,O,2100 W  OLYMPIC                      BL,34.0517,-118.2798,Fraud,White Collar Crime,Non-Violent Crimes,0.993207561
9026,2010-03-28,2010-03-28,Rampart,47,M,H,500 N  KENMORE                      AV,34.079,-118.2967,Theft,Property Crime,Non-Violent Crimes,0.998282279
9117,2010-03-31,2010-03-31,Rampart,47,F,H,200 N  BURLINGTON                   AV,34.0666,-118.2661,Battery Crime,Bodily Harm,Violent Crimes,0.991263106
9145,2010-04-02,2010-04-01,Rampart,69,M,A,1600 W  OLYMPIC                      BL,34.0492,-118.2742,Theft,Property Crime,Non-Violent Crimes,0.990417053
9582,2010-04-20,2010-02-19,Rampart,41,M,A,1300    JAMES M WOOD                 BL,34.049,-118.2689,Theft,Property Crime,Non-Violent Crimes,0.997919529
9694,2010-04-25,2010-04-24,Rampart,21,M,H,VENICE                       BL,34.0419,-118.2799,Robbery,Robbery,Violent Crimes,0.992558984
9786,2010-04-29,2010-04-28,Rampart,46,M,H,1700 W  6TH                          ST,34.0573,-118.2699,Battery Crime,Bodily Harm,Violent Crimes,0.996016618
9871,2010-05-03,2010-05-03,Rampart,49,F,B,300 S  RENO                         ST,34.0682,-118.2833,Assault,Bodily Harm,Violent Crimes,0.996020807
10076,2010-05-12,2010-05-07,Rampart,13,M,B,ECHO PARK,34.0768,-118.2573,Robbery,Robbery,Violent Crimes,0.999829218
10327,2010-05-20,2010-05-06,Rampart,64,M,W,1300    COLTON                       ST,34.0629,-118.2566,Fraud,White Collar Crime,Non-Violent Crimes,0.997060224
10516,2010-05-28,2010-05-28,Rampart,52,F,H,PICO                         BL,34.0446,-118.2769,Theft,Property Crime,Non-Violent Crimes,0.996441097
10525,2010-05-28,2010-05-28,Rampart,30,M,H,300 N  BERENDO                      ST,34.0763,-118.2944,Assault,Bodily Harm,Violent Crimes,0.996135137
10618,2010-06-02,2010-06-02,Rampart,21,F,B,200    WITMER                       ST,34.061,-118.2615,Assault,Bodily Harm,Violent Crimes,0.998881212
10679,2010-06-04,2010-05-31,Rampart,16,F,H,1800    BELLEVUE                     AV,34.0714,-118.2631,Assault,Bodily Harm,Violent Crimes,0.998348484
10710,2010-06-06,2010-06-06,Rampart,32,F,W,UNION                        AV,34.0523,-118.2722,Theft,Property Crime,Non-Violent Crimes,0.994331447
10794,2010-06-09,2010-06-09,Rampart,41,M,W,3400    PLATA                        ST,34.0777,-118.2821,Theft,Property Crime,Non-Violent Crimes,0.993743246
10807,2010-06-10,2010-05-20,Rampart,26,M,H,400 N  BENTON                       WY,34.074,-118.275,Theft,Property Crime,Non-Violent Crimes,0.990901443
10968,2010-11-10,2010-11-09,Southwest,73,F,B,CIMARRON,34.0037,-118.316,Theft,Property Crime,Non-Violent Crimes,0.996204321
11203,2010-06-26,2010-06-26,Rampart,22,F,H,CLINTON,34.0818,-118.2892,Battery Crime,Bodily Harm,Violent Crimes,0.996057619
11382,2010-07-04,2010-06-26,Rampart,36,M,H,1400 W  PICO                         BL,34.0433,-118.274,Theft,Property Crime,Non-Violent Crimes,0.994919517
11554,2010-07-13,2010-07-08,Rampart,31,M,O,200 N  CORONADO                     ST,34.0706,-118.2749,Theft,Property Crime,Non-Violent Crimes,0.993076893
11720,2010-07-21,2010-07-20,Rampart,34,M,W,3RD,34.064,-118.2747,Theft,Property Crime,Non-Violent Crimes,0.997842947
11857,2010-07-26,2010-07-26,Rampart,18,F,H,700    GARLAND                      AV,34.0517,-118.2663,Battery Crime,Bodily Harm,Violent Crimes,0.999691934
12134,2010-08-07,2010-08-06,Rampart,38,F,H,400 N  WESTMORELAND                 AV,34.0789,-118.2882,Theft,Property Crime,Non-Violent Crimes,0.996415756
12138,2010-08-08,2010-08-08,Rampart,62,F,W,OLYMPIC                      BL,34.0517,-118.2798,Battery Crime,Bodily Harm,Violent Crimes,0.994740563
12424,2010-08-22,2010-08-22,Rampart,30,F,H,800 S  CARONDELET                   ST,34.0568,-118.2821,Battery Crime,Bodily Harm,Violent Crimes,0.99994195
12519,2010-08-26,2010-08-26,Rampart,26,F,B,1200    WILSHIRE                     BL,34.053,-118.2648,Assault,Bodily Harm,Violent Crimes,0.998890875
12684,2010-09-03,2010-09-01,Rampart,23,F,K,HOOVER                       ST,34.0524,-118.2842,Battery Crime,Bodily Harm,Violent Crimes,0.996934863
12833,2010-09-10,2010-09-10,Rampart,20,F,H,ALVARADO                     ST,34.0423,-118.2804,Battery Crime,Bodily Harm,Violent Crimes,0.996425628
13000,2010-09-18,2010-09-16,Rampart,50,M,H,LAFAYETTE PARK,34.0692,-118.2792,Assault,Bodily Harm,Violent Crimes,0.993649966
13303,2010-10-01,2010-10-01,Rampart,45,F,H,7TH,34.0594,-118.2833,Robbery,Robbery,Violent Crimes,0.993906794
13346,2010-10-03,2010-10-03,Rampart,27,M,H,ALVARADO                     ST,34.0473,-118.2827,Robbery,Robbery,Violent Crimes,0.992175602
13648,2010-10-16,2010-10-13,Rampart,17,M,H,300    LUCAS                        AV,34.0583,-118.2616,Theft,Property Crime,Non-Violent Crimes,0.99007672
13854,2010-10-24,2010-10-24,Rampart,46,F,H,1000 N  MARIPOSA                     AV,34.0891,-118.2992,Assault,Bodily Harm,Violent Crimes,0.998283523
13912,2010-10-26,2010-10-26,Rampart,27,F,H,6TH                          ST,34.0585,-118.2724,Battery Crime,Bodily Harm,Violent Crimes,0.994220658
13977,2010-10-30,2010-10-30,Rampart,46,F,H,2000 W  PICO                         BL,34.0467,-118.2814,Assault,Bodily Harm,Violent Crimes,0.993040841
14315,2010-11-13,2010-11-13,Rampart,33,M,H,PICO                         BL,34.0461,-118.2801,Battery Crime,Bodily Harm,Violent Crimes,0.999521009
14366,2010-11-16,2010-11-16,Rampart,25,F,H,400 N  LA FAYETTE PARK              PL,34.0743,-118.2763,Assault,Bodily Harm,Violent Crimes,0.997568136
14718,2010-12-02,2010-11-30,Rampart,29,F,B,400    HELIOTROPE                   DR,34.0777,-118.2958,Theft,Property Crime,Non-Violent Crimes,0.997853344
14858,2010-12-08,2010-12-08,Rampart,16,F,H,3RD                          ST,34.0599,-118.2655,Robbery,Robbery,Violent Crimes,0.994237111
14910,2010-12-11,2010-12-10,Rampart,55,F,H,900 S  BONNIE BRAE                  ST,34.0524,-118.2765,Assault,Bodily Harm,Violent Crimes,0.996001008
14950,2010-12-12,2010-12-12,Rampart,40,M,W,LAKE                         ST,34.0565,-118.2782,Robbery,Robbery,Violent Crimes,0.994135292
14959,2010-12-12,2010-12-12,Rampart,54,F,W,GLENDALE                     BL,34.0706,-118.2614,Battery Crime,Bodily Harm,Violent Crimes,0.990930031
14976,2010-12-13,2010-12-13,Rampart,36,F,H,200 S  LA FAYETTE PARK              PL,34.0692,-118.2792,Battery Crime,Bodily Harm,Violent Crimes,0.996100558
15213,2010-12-25,2010-12-24,Rampart,29,M,H,1400    CONSTANCE                    ST,34.0435,-118.2789,Theft,Property Crime,Non-Violent Crimes,0.999159863
15631,2010-05-18,2010-05-16,Southwest,31,F,B,4200    KENWOOD                      AV,34.0073,-118.2991,Battery Crime,Bodily Harm,Violent Crimes,0.991170312
15659,2010-05-26,2010-05-25,Southwest,9,M,B,4500 W  MARTIN LUTHER KING JR        BL,34.0175,-118.346,Assault,Bodily Harm,Violent Crimes,0.99355811
15669,2010-05-31,2010-05-30,Southwest,37,F,B,1700 W  VERNON                       AV,34.0037,-118.3089,Assault,Bodily Harm,Violent Crimes,0.992371065
15796,2010-08-15,2010-08-15,Southwest,51,M,B,4200 S  VERMONT                      AV,34.0073,-118.2915,Assault,Bodily Harm,Violent Crimes,0.994712529
16323,2010-01-10,2010-01-10,Southwest,19,F,W,1200 W  30TH                         ST,34.0274,-118.2891,Theft,Property Crime,Non-Violent Crimes,0.99860858
16546,2010-01-16,2010-01-15,Southwest,29,F,B,4700 W  ADAMS                        BL,34.0326,-118.3428,Theft,Property Crime,Non-Violent Crimes,0.998322986
16578,2010-01-19,2010-01-08,Southwest,29,F,H,5500    HOMESIDE                     AV,34.0279,-118.3644,Theft,Property Crime,Non-Violent Crimes,0.999706327
17086,2010-02-03,2010-02-03,Southwest,26,F,B,3900 W  27TH                         ST,34.0315,-118.3275,Battery Crime,Bodily Harm,Violent Crimes,0.99154053
17142,2010-02-04,2010-02-04,Southwest,16,M,H,BRIGHTON,34.0155,-118.3013,Robbery,Robbery,Violent Crimes,0.993256954
17162,2010-02-06,2010-02-06,Southwest,45,F,B,4700 W  ADAMS                        BL,34.0326,-118.3428,Battery Crime,Bodily Harm,Violent Crimes,0.998503117
17339,2010-02-11,2010-02-11,Southwest,22,M,W,3500    TROUSDALE                    PY,34.0215,-118.2868,Theft,Property Crime,Non-Violent Crimes,0.999606334
17398,2010-02-14,2010-02-14,Southwest,23,F,W,WESTERN,34.0291,-118.3089,Robbery,Robbery,Violent Crimes,0.999865918
17660,2010-02-22,2010-02-19,Southwest,39,F,B,3700    STOCKER                      ST,34.0072,-118.3373,Theft,Property Crime,Non-Violent Crimes,0.99943978
17897,2010-03-01,2010-03-01,Southwest,18,F,H,1100    LEIGHTON                     AV,34.0132,-118.2945,Assault,Bodily Harm,Violent Crimes,0.997256535
18347,2010-03-16,2010-02-09,Southwest,54,F,B,3700 S  FLOWER                       ST,34.0178,-118.2811,Fraud,White Collar Crime,Non-Violent Crimes,0.995343799
18434,2010-03-18,2010-03-18,Southwest,27,F,H,4900    LINSCOTT                     PL,34.0191,-118.3507,Theft,Property Crime,Non-Violent Crimes,0.993324115
18486,2010-03-21,2010-03-20,Southwest,21,F,B,700 W  30TH                         ST,34.0258,-118.2796,Assault,Bodily Harm,Violent Crimes,0.993292208
18629,2010-03-25,2010-03-25,Southwest,28,M,H,900 W  41ST                         ST,34.0092,-118.29,Robbery,Robbery,Violent Crimes,0.999023276
18812,2010-03-30,2010-02-15,Southwest,71,M,B,4300 W  30TH                         ST,34.0276,-118.3405,Theft,Property Crime,Non-Violent Crimes,0.994446441
18955,2010-04-04,2010-04-04,Southwest,78,F,B,3900    BRIGHTON                     AV,34.0155,-118.3013,Theft,Property Crime,Non-Violent Crimes,0.991374531
18964,2010-04-04,2010-04-04,Southwest,40,F,B,2600    WEST VIEW                    ST,34.0283,-118.3492,Assault,Bodily Harm,Violent Crimes,0.999551484
19064,2010-04-06,2010-02-07,Southwest,2,F,B,3800    POTOMAC                      AV,34.0156,-118.3466,Assault,Bodily Harm,Violent Crimes,0.99616501
19193,2010-04-08,2010-04-08,Southwest,35,M,H,2200    JULIET                       ST,34.0364,-118.2953,Battery Crime,Bodily Harm,Violent Crimes,0.998578313
19244,2010-04-11,2010-04-11,Southwest,47,F,B,2900    RODEO                        RD,34.0197,-118.3275,Theft,Property Crime,Non-Violent Crimes,0.995575346
19271,2010-04-12,2010-04-10,Southwest,7,F,H,3000    5TH                          AV,34.0276,-118.3224,Assault,Bodily Harm,Violent Crimes,0.996518913
19329,2010-04-14,2010-04-14,Southwest,33,F,B,4200    STOCKER                      PA,34.0079,-118.326,Theft,Property Crime,Non-Violent Crimes,0.996599791
19347,2010-04-14,2010-04-14,Southwest,33,F,H,3900    MENLO                        AV,34.0154,-118.2901,Theft,Property Crime,Non-Violent Crimes,0.997167619
19497,2010-04-19,2010-04-18,Southwest,24,F,B,NICOLET                      AV,34.0146,-118.3512,Battery Crime,Bodily Harm,Violent Crimes,0.991759092
19984,2010-05-03,2010-05-01,Southwest,37,F,H,42ND                         ST,34.0073,-118.2915,Theft,Property Crime,Non-Violent Crimes,0.993216517
20165,2010-05-06,2010-05-06,Southwest,30,M,H,4500    AUGUST                       ST,34.016,-118.3473,Theft,Property Crime,Non-Violent Crimes,0.99215622
20245,2010-05-10,2010-05-09,Southwest,32,F,B,4600    RODEO                        LN,34.0206,-118.3473,Battery Crime,Bodily Harm,Violent Crimes,0.996212313
20296,2010-05-11,2010-05-11,Southwest,55,M,H,2800 S  REDONDO                      BL,34.0284,-118.358,Theft,Property Crime,Non-Violent Crimes,0.995133033
20716,2010-05-24,2010-05-23,Southwest,54,F,B,3800    DEGNAN                       BL,34.0173,-118.33,Theft,Property Crime,Non-Violent Crimes,0.992320572
20795,2010-05-25,2010-05-25,Southwest,55,M,H,22ND                         ST,34.0364,-118.2964,Robbery,Robbery,Violent Crimes,0.993213896
20975,2010-05-31,2010-05-31,Southwest,26,F,B,2000 W  MARTIN LUTHER KING JR        BL,34.0108,-118.3152,Battery Crime,Bodily Harm,Violent Crimes,0.996365461
21049,2010-06-01,2010-06-01,Southwest,37,F,H,2900    VINEYARD                     AV,34.0295,-118.3457,Theft,Property Crime,Non-Violent Crimes,0.994285438
21169,2010-06-05,2010-06-04,Southwest,9,F,B,LA BREA,34.0216,-118.3556,Battery Crime,Bodily Harm,Violent Crimes,0.994569401
21455,2010-06-13,2010-06-13,Southwest,56,F,B,3300    RODEO                        RD,34.0208,-118.3319,Theft,Property Crime,Non-Violent Crimes,0.994507269
21576,2010-06-17,2010-06-16,Southwest,34,M,H,CONGRESS,34.0346,-118.3024,Robbery,Robbery,Violent Crimes,0.992813869
21625,2010-06-17,2010-06-17,Southwest,28,M,A,CATALINA,34.0269,-118.2937,Robbery,Robbery,Violent Crimes,0.993101291
21711,2010-06-20,2010-06-19,Southwest,26,M,H,HOOVER                       ST,34.0237,-118.284,Theft,Property Crime,Non-Violent Crimes,0.994147127
21816,2010-06-23,2010-06-23,Southwest,18,F,B,FLOWER                       ST,34.0083,-118.2815,Rape,Rape,Violent Crimes,0.995111796
22000,2010-06-27,2010-06-26,Southwest,18,F,W,COLISEUM,34.0176,-118.3458,Theft,Property Crime,Non-Violent Crimes,0.999784721
22188,2010-07-02,2010-07-01,Southwest,58,F,B,4100    EXPOSITION                   BL,34.0236,-118.3411,Theft,Property Crime,Non-Violent Crimes,0.995479546
22441,2010-07-09,2010-07-08,Southwest,48,F,B,3900 S  VERMONT                      AV,34.0154,-118.2915,Theft,Property Crime,Non-Violent Crimes,0.996807718
22448,2010-07-09,2010-07-09,Southwest,21,F,B,JEFFERSON,34.0255,-118.2981,Robbery,Robbery,Violent Crimes,0.99691192
22573,2010-07-13,2010-07-12,Southwest,39,M,H,4200    SANTO TOMAS                  DR,34.0103,-118.3456,Theft,Property Crime,Non-Violent Crimes,0.999737466
22641,2010-07-15,2010-07-14,Southwest,15,F,B,MARTIN LUTHER KING JR        BL,34.0109,-118.29,Battery Crime,Bodily Harm,Violent Crimes,0.997215929
22718,2010-07-16,2010-03-19,Southwest,37,F,B,4000    DALTON                       AV,34.0109,-118.3034,Theft,Property Crime,Non-Violent Crimes,0.997848097
22742,2010-07-16,2010-07-07,Southwest,23,F,O,1300 W  29TH                         ST,34.0284,-118.2888,Theft,Property Crime,Non-Violent Crimes,0.999887777
23190,2010-07-28,2010-07-28,Southwest,43,F,H,3500 S  LA CIENEGA                   BL,34.0242,-118.3722,Theft,Property Crime,Non-Violent Crimes,0.992679698
23551,2010-08-09,2010-08-09,Southwest,23,F,B,ARLINGTON,34.0108,-118.3182,Battery Crime,Bodily Harm,Violent Crimes,0.992310496
23635,2010-08-11,2010-08-10,Southwest,25,M,H,700 W  43RD                         PL,34.0046,-118.2857,Theft,Property Crime,Non-Violent Crimes,0.990498952
23728,2010-08-14,2010-08-14,Southwest,35,F,H,3700    EDGEHILL                     DR,34.0192,-118.331,Battery Crime,Bodily Harm,Violent Crimes,0.99776909
23769,2010-08-15,2010-08-15,Southwest,44,F,H,3900    GIBRALTAR                    AV,34.0161,-118.3547,Robbery,Robbery,Violent Crimes,0.999365729
23821,2010-08-17,2010-08-14,Southwest,40,F,B,4100    CRENSHAW                     BL,34.0102,-118.3351,Theft,Property Crime,Non-Violent Crimes,0.999497967
23889,2010-08-19,2010-08-19,Southwest,28,M,H,3200 S  HOOVER                       ST,34.0261,-118.2839,Theft,Property Crime,Non-Violent Crimes,0.993282814
24116,2010-08-25,2010-08-13,Southwest,40,F,H,2900    KENWOOD                      AV,34.0291,-118.2991,Theft,Property Crime,Non-Violent Crimes,0.993750412
24206,2010-08-27,2010-08-27,Southwest,33,F,H,1700 W  38TH                         PL,34.0165,-118.311,Theft,Property Crime,Non-Violent Crimes,0.992570133
24380,2010-09-01,2010-09-01,Southwest,19,M,H,3900 S  WESTERN                      AV,34.0146,-118.3089,Robbery,Robbery,Violent Crimes,0.994022403
24387,2010-09-01,2010-09-01,Southwest,19,F,B,2200 W  MARTIN LUTHER KING JR        BL,34.0108,-118.3177,Battery Crime,Bodily Harm,Violent Crimes,0.994489193
24396,2010-09-02,2010-09-02,Southwest,68,F,H,3800    ALSACE                       AV,34.0184,-118.3579,Theft,Property Crime,Non-Violent Crimes,0.990758677
24462,2010-09-05,2010-09-05,Southwest,53,F,B,DON RICARDO,34.0111,-118.3524,Theft,Property Crime,Non-Violent Crimes,0.995991883
24648,2010-09-11,2010-09-09,Southwest,17,F,B,3500    FARMDALE                     AV,34.0239,-118.346,Assault,Bodily Harm,Violent Crimes,0.991464641
24749,2010-09-14,2010-09-13,Southwest,57,F,B,5100    ROSELAND                     ST,34.0274,-118.3542,Theft,Property Crime,Non-Violent Crimes,0.998440386
24818,2010-09-15,2010-09-15,Southwest,49,F,B,3800    GIBRALTAR                    AV,34.0173,-118.3547,Assault,Bodily Harm,Violent Crimes,0.993905603
25153,2010-09-24,2010-09-24,Southwest,17,M,H,1100 W  MARTIN LUTHER KING JR        BL,34.0109,-118.2941,Robbery,Robbery,Violent Crimes,0.995403695
25217,2010-09-27,2010-09-27,Southwest,25,F,B,1200 W  39TH                         ST,34.0155,-118.2975,Assault,Bodily Harm,Violent Crimes,0.990704394
25444,2010-10-03,2010-10-03,Southwest,45,M,H,1700 W  42ND                         PL,34.0064,-118.3089,Robbery,Robbery,Violent Crimes,0.990914282
25549,2010-10-07,2010-10-07,Southwest,52,F,H,2600 S  MANHATTAN                    PL,34.0327,-118.3101,Assault,Bodily Harm,Violent Crimes,0.994050149
25645,2010-10-09,2010-10-08,Southwest,34,M,A,800    BLOOM WALK,34.0629,-118.2287,Theft,Property Crime,Non-Violent Crimes,0.995855918
26210,2010-10-26,2010-10-26,Southwest,19,F,B,ADAMS                        BL,34.0326,-118.3405,Battery Crime,Bodily Harm,Violent Crimes,0.993284107
26250,2010-10-26,2010-09-16,Southwest,41,M,B,3000    BRIGHTON                     AV,34.0274,-118.3015,Theft,Property Crime,Non-Violent Crimes,0.992833258
26254,2010-10-26,2010-10-23,Southwest,22,F,W,4300 W  JEFFERSON                    BL,34.0256,-118.3429,Theft,Property Crime,Non-Violent Crimes,0.994731012
26431,2010-11-01,2010-10-31,Southwest,35,M,B,4500    DON RODOLFO                  PL,34.0104,-118.3521,Theft,Property Crime,Non-Violent Crimes,0.995623426
26581,2010-11-07,2010-11-07,Southwest,28,F,B,1300 W  41ST                         PL,34.0082,-118.298,Assault,Bodily Harm,Violent Crimes,0.993249768
26811,2010-11-12,2010-11-12,Southwest,44,F,W,WASHINGTON,34.0377,-118.2793,Robbery,Robbery,Violent Crimes,0.999605963
27664,2010-12-07,2010-12-06,Southwest,22,F,B,2600 S  VERMONT                      AV,34.0328,-118.2915,Assault,Bodily Harm,Violent Crimes,0.998328607
27747,2010-12-09,2010-12-08,Southwest,20,F,W,HOOVER,34.0237,-118.284,Theft,Property Crime,Non-Violent Crimes,0.990193041
27856,2010-12-12,2010-12-12,Southwest,30,M,B,WESTERN,34.0291,-118.3089,Assault,Bodily Harm,Violent Crimes,0.995560137
27998,2010-12-16,2010-12-15,Southwest,32,F,H,2800    BUCKINGHAM                   RD,34.0311,-118.3405,Theft,Property Crime,Non-Violent Crimes,0.990773353
28095,2010-12-18,2010-12-17,Southwest,13,M,H,CRENSHAW                     BL,34.011,-118.3351,Theft,Property Crime,Non-Violent Crimes,0.992482758
28221,2010-12-22,2010-12-22,Southwest,16,F,H,CRENSHAW,34.0023,-118.3311,Theft,Property Crime,Non-Violent Crimes,0.997457498
28505,2010-01-01,2010-01-01,Hollenbeck,40,F,H,1300    MONTECITO                    CI,34.0886,-118.1974,Battery Crime,Bodily Harm,Violent Crimes,0.994778679
