ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
1278727,03/10/2016,29/09/2016,N Hollywood,24,F,H,5200    WHITSETT                     AV,34.1649,-118.4052,Theft,Property Crime,Non-Violent Crimes,0.999944258
1279086,06/02/2016,03/02/2016,Hollenbeck,64,F,H,4300    YELLOWSTONE                  ST,34.0693,-118.1902,Theft,Property Crime,Non-Violent Crimes,0.999243226
1279643,29/03/2016,29/03/2016,Rampart,41,M,H,2300    BELLEVUE                     AV,34.074,-118.2691,Battery Crime,Bodily Harm,Violent Crimes,0.999863349
1282479,18/06/2016,18/06/2016,Rampart,23,F,H,100 S  ALVARADO                     ST,34.0667,-118.2703,Battery Crime,Bodily Harm,Violent Crimes,0.9991751
1282871,09/03/2016,07/03/2016,N Hollywood,47,F,O,11100    HUSTON                       ST,34.1598,-118.3715,Theft,Property Crime,Non-Violent Crimes,0.999966726
1283429,25/07/2016,24/07/2016,Rampart,29,F,B,600 S  RAMPART                      BL,34.0624,-118.2813,Battery Crime,Bodily Harm,Violent Crimes,0.999480581
1285161,10/02/2016,09/02/2016,Pacific,29,M,O,1300    VENICE                       BL,33.9953,-118.4501,Theft,Property Crime,Non-Violent Crimes,0.999260635
1285820,06/05/2016,02/05/2016,Wilshire,50,M,H,WEST                         BL,34.0461,-118.3347,Assault,Bodily Harm,Violent Crimes,0.999444042
1286530,03/05/2016,03/05/2016,Newton,62,F,H,4400    AVALON                       BL,34.0035,-118.2691,Assault,Bodily Harm,Violent Crimes,0.999892439
1287999,10/09/2016,05/09/2016,Pacific,26,F,W,1400    ELKGROVE                     CI,34.0012,-118.4589,Theft,Property Crime,Non-Violent Crimes,0.999419281
1288058,21/05/2016,10/05/2016,Rampart,40,M,W,ECHO PARK                    AV,34.0748,-118.2586,Robbery,Robbery,Violent Crimes,0.999606417
1288369,18/11/2016,15/11/2016,Topanga,13,F,W,CALIFA                       ST,34.1779,-118.6445,Battery Crime,Bodily Harm,Violent Crimes,0.999801078
1290551,28/07/2016,27/07/2016,Newton,48,F,O,4500 S  ALAMEDA                      ST,33.9987,-118.2388,Theft,Property Crime,Non-Violent Crimes,0.999651595
1291259,19/09/2016,19/09/2016,Southwest,42,F,B,5100 W  JEFFERSON                    BL,34.0255,-118.3548,Battery Crime,Bodily Harm,Violent Crimes,0.999063843
1293529,21/04/2016,21/04/2016,Newton,26,F,H,1600 E  32ND                         ST,34.0121,-118.2458,Assault,Bodily Harm,Violent Crimes,0.999441835
1294879,17/04/2016,15/04/2016,Northeast,24,M,H,3600    BRUNSWICK                    AV,34.1185,-118.2602,Battery Crime,Bodily Harm,Violent Crimes,0.999261031
1297438,30/10/2016,30/10/2016,West LA,27,F,A,1500    STONER                       AV,34.0433,-118.4571,Robbery,Robbery,Violent Crimes,0.999300176
1299444,08/07/2016,06/07/2016,Harbor,39,F,H,2200 S  PACIFIC                      AV,33.7243,-118.288,Assault,Bodily Harm,Violent Crimes,0.999771864
1300579,21/07/2016,21/07/2016,Rampart,27,M,H,600 N  KENMORE                      AV,34.0813,-118.2966,Assault,Bodily Harm,Violent Crimes,0.999182676
1300795,28/02/2016,28/02/2016,Central,25,F,H,500 W  7TH                          ST,34.0491,-118.2558,Assault,Bodily Harm,Violent Crimes,0.999390137
1301110,20/05/2016,20/05/2016,Topanga,38,M,W,22200    HART                         ST,34.1974,-118.6103,Theft,Property Crime,Non-Violent Crimes,0.999373506
1302361,02/06/2016,02/06/2016,Foothill,23,F,H,STRATHERN,34.2158,-118.3944,Battery Crime,Bodily Harm,Violent Crimes,0.999790128
1305365,29/08/2016,29/08/2016,Southwest,18,M,W,1000 W  34TH                         ST,34.0243,-118.2876,Theft,Property Crime,Non-Violent Crimes,0.999832805
1306203,18/12/2016,18/12/2016,Harbor,29,F,W,200 W  11TH                         ST,33.7342,-118.2814,Battery Crime,Bodily Harm,Violent Crimes,0.999191556
1307232,25/08/2016,24/08/2016,Van Nuys,19,M,A,6700    VAN NUYS                     BL,34.1903,-118.4574,Theft,Property Crime,Non-Violent Crimes,0.999576683
1311001,08/08/2016,08/08/2016,Hollywood,23,F,H,6200    DE LONGPRE                   AV,34.0962,-118.3237,Assault,Bodily Harm,Violent Crimes,0.999539312
1313455,02/07/2016,02/07/2016,Wilshire,22,F,O,WILSHIRE                     BL,34.0629,-118.3603,Robbery,Robbery,Violent Crimes,0.999503702
1318565,05/01/2017,31/12/2016,Northeast,24,F,H,2300    SILVER LAKE                  BL,34.1004,-118.2607,Battery Crime,Bodily Harm,Violent Crimes,0.999749379
1320377,09/08/2016,05/08/2016,West LA,34,F,B,11900 W  SUNSET                       BL,34.0738,-118.4768,Theft,Property Crime,Non-Violent Crimes,0.999181068
1320933,13/01/2016,13/01/2016,Harbor,46,M,H,1500 S  GRAND                        AV,33.7306,-118.2902,Battery Crime,Bodily Harm,Violent Crimes,0.99938463
1321264,10/12/2016,29/11/2016,Van Nuys,31,M,W,14200    VENTURA                      BL,34.1499,-118.4422,Theft,Property Crime,Non-Violent Crimes,0.999357987
1322040,20/11/2016,20/11/2016,Newton,49,F,H,700 E  32ND                         ST,34.0171,-118.2642,Assault,Bodily Harm,Violent Crimes,0.999175757
1330317,30/05/2016,30/05/2016,Southeast,47,M,B,103RD,33.9424,-118.242,Robbery,Robbery,Violent Crimes,0.999130404
1331012,04/12/2016,03/12/2016,West LA,35,M,H,2700    ROSCOMARE                    RD,34.1261,-118.4631,Theft,Property Crime,Non-Violent Crimes,0.999261652
1331292,05/02/2016,05/02/2016,Mission,53,F,H,8700    KESTER                       AV,34.2282,-118.4575,Battery Crime,Bodily Harm,Violent Crimes,0.999863415
1331326,17/09/2016,17/09/2016,Hollenbeck,25,M,H,4600    GREY                         DR,34.0841,-118.1848,Assault,Bodily Harm,Violent Crimes,0.999871734
1333790,04/03/2016,03/03/2016,Mission,19,M,O,15400    LEMARSH                      ST,34.2555,-118.4674,Theft,Property Crime,Non-Violent Crimes,0.999257714
1338510,08/09/2016,06/09/2016,Central,33,M,W,8TH,34.0408,-118.2511,Theft,Property Crime,Non-Violent Crimes,0.999411843
1338903,15/05/2016,15/05/2016,77th Street,14,F,H,74TH,33.9727,-118.2914,Robbery,Robbery,Violent Crimes,0.999431091
1339449,10/06/2016,10/06/2016,Devonshire,53,M,H,HAYVENHURST                  AV,34.2213,-118.4924,Assault,Bodily Harm,Violent Crimes,0.999402697
1342070,28/03/2016,09/03/2016,West Valley,57,F,O,5400    LINDLEY                      AV,34.169,-118.5273,Theft,Property Crime,Non-Violent Crimes,0.999582058
1342573,12/07/2016,12/07/2016,Harbor,16,F,H,CAROLINA,33.707,-118.2907,Battery Crime,Bodily Harm,Violent Crimes,0.999378142
1348214,02/11/2016,26/10/2016,West Valley,51,F,W,ENCINO                       AV,34.1939,-118.5142,Robbery,Robbery,Violent Crimes,0.99966533
1348749,25/11/2016,25/11/2016,77th Street,38,F,B,1900 W  75TH                         ST,33.9719,-118.3112,Assault,Bodily Harm,Violent Crimes,0.999521735
1349109,26/06/2016,26/06/2016,Van Nuys,23,M,H,14900    RAYMER                       ST,34.2131,-118.4584,Theft,Property Crime,Non-Violent Crimes,0.999724519
1349504,21/02/2016,20/02/2016,Van Nuys,26,M,O,CEDROS,34.2067,-118.4531,Theft,Property Crime,Non-Violent Crimes,0.999155138
1350344,16/10/2016,16/10/2016,Van Nuys,23,M,B,6200    SYLMAR                       ST,34.1827,-118.4465,Battery Crime,Bodily Harm,Violent Crimes,0.999946859
1354495,18/02/2016,17/02/2016,Pacific,18,M,A,REDWOOD,33.9989,-118.4369,Robbery,Robbery,Violent Crimes,0.999731066
1356670,26/07/2016,26/07/2016,Central,29,M,O,1400 S  LOS ANGELES                  ST,34.0347,-118.2602,Robbery,Robbery,Violent Crimes,0.999371439
1358070,18/10/2016,17/10/2016,Northeast,34,F,W,1500    PORTIA                       ST,34.0786,-118.2522,Theft,Property Crime,Non-Violent Crimes,0.999553862
1359499,08/06/2016,01/05/2016,Pacific,28,M,W,500    WESTMINSTER                  AV,33.9928,-118.4697,Theft,Property Crime,Non-Violent Crimes,0.999333066
1360617,20/02/2016,19/02/2016,Southwest,50,M,H,2600 S  MANSFIELD                    AV,34.0325,-118.3524,Theft,Property Crime,Non-Violent Crimes,0.999584474
1362715,18/01/2016,18/01/2016,Wilshire,24,F,W,400    HAUSER                       BL,34.0673,-118.3499,Assault,Bodily Harm,Violent Crimes,0.999945438
1362758,24/07/2016,24/07/2016,Pacific,25,F,W,28TH,33.9827,-118.4649,Assault,Bodily Harm,Violent Crimes,0.999896757
1366331,24/11/2016,24/11/2016,Southeast,23,F,B,10800 S  MAIN                         ST,33.9383,-118.2739,Battery Crime,Bodily Harm,Violent Crimes,0.999898276
1368258,30/03/2016,30/03/2016,West Valley,16,M,H,ETIWANDA,34.1903,-118.5317,Assault,Bodily Harm,Violent Crimes,0.999597384
1369417,24/09/2016,17/09/2016,Foothill,51,M,H,7700    BECK                         AV,34.2103,-118.3834,Theft,Property Crime,Non-Violent Crimes,0.999902705
1376235,13/05/2016,12/05/2016,Pacific,24,M,B,SPEEDWAY,33.9871,-118.4733,Assault,Bodily Harm,Violent Crimes,0.999107541
1378001,05/10/2016,05/10/2016,Topanga,55,M,O,20800    TIARA                        ST,34.1769,-118.5847,Theft,Property Crime,Non-Violent Crimes,0.999184312
1379070,13/10/2016,09/10/2016,N Hollywood,52,M,H,LANKERSHIM,34.1689,-118.377,Theft,Property Crime,Non-Violent Crimes,0.999991744
1380562,02/10/2016,02/10/2016,Central,37,M,W,3RD,34.0485,-118.2447,Robbery,Robbery,Violent Crimes,0.999192943
1382764,22/04/2016,20/04/2016,77th Street,37,M,H,1000 W  77TH                         ST,33.9703,-118.2918,Theft,Property Crime,Non-Violent Crimes,0.999033857
1383881,31/12/2016,30/12/2016,West Valley,26,M,W,7800    RESEDA                       BL,34.2148,-118.5404,Theft,Property Crime,Non-Violent Crimes,0.99999695
1385961,12/08/2016,08/08/2016,Olympic,22,F,W,5100    MELROSE                      AV,34.0835,-118.3114,Theft,Property Crime,Non-Violent Crimes,0.999089446
1387785,29/06/2016,28/06/2016,West LA,59,M,W,9300 W  PICO                         BL,34.0553,-118.3932,Theft,Property Crime,Non-Violent Crimes,0.999334223
1394793,24/09/2016,15/08/2016,Mission,54,M,W,15200    BURTON                       ST,34.2201,-118.4636,Theft,Property Crime,Non-Violent Crimes,0.999061419
1400301,09/02/2016,03/02/2016,Devonshire,53,F,B,15600    VIEWRIDGE                    LN,34.2814,-118.4738,Theft,Property Crime,Non-Violent Crimes,0.999223864
1403280,18/07/2016,18/07/2016,Mission,66,M,H,10300 N  SEPULVEDA                    BL,34.2573,-118.4674,Robbery,Robbery,Violent Crimes,0.999280311
1406043,02/09/2016,07/08/2016,Topanga,57,M,O,22600    CRESPI                       ST,34.1632,-118.6181,Fraud,White Collar Crime,Non-Violent Crimes,0.999683173
1409066,03/08/2016,30/07/2016,Southwest,15,X,X,3600    MCCLINTOCK                   AV,34.022,-118.289,Theft,Property Crime,Non-Violent Crimes,0.999846737
1409439,08/09/2016,08/09/2016,Newton,34,F,H,300 E  55TH                         ST,33.9925,-118.2701,Theft,Property Crime,Non-Violent Crimes,0.999600219
1409489,25/11/2016,25/11/2016,Hollywood,45,M,W,1200 N  CHEROKEE                     AV,34.0926,-118.3352,Theft,Property Crime,Non-Violent Crimes,0.999077612
1411735,23/10/2016,23/10/2016,Southwest,40,M,H,29TH                         ST,34.0284,-118.2915,Robbery,Robbery,Violent Crimes,0.999890397
1412593,20/03/2017,15/12/2016,Olympic,34,F,H,700 S  NORMANDIE                    AV,34.0596,-118.3022,Theft,Property Crime,Non-Violent Crimes,0.999443739
1413406,25/02/2016,04/02/2016,Southeast,17,F,B,HOOVER,33.931,-118.287,Robbery,Robbery,Violent Crimes,0.99922576
1416453,06/05/2016,05/05/2016,Northeast,48,M,W,HOLLYWOOD,34.1001,-118.29,Theft,Property Crime,Non-Violent Crimes,0.999682139
1417555,26/09/2016,19/09/2016,Central,40,M,O,900 W  TEMPLE                       ST,34.0607,-118.2494,Theft,Property Crime,Non-Violent Crimes,0.999267965
1418305,01/08/2016,27/07/2016,Southeast,34,M,H,10100 S  MAIN                         ST,33.9447,-118.2739,Robbery,Robbery,Violent Crimes,0.999956552
1419187,22/07/2016,12/07/2016,Pacific,46,F,W,3700    MOORE                        ST,34.003,-118.4426,Theft,Property Crime,Non-Violent Crimes,0.99998183
1433622,24/09/2016,24/09/2016,Northeast,20,F,H,1600 N  VERMONT                      AV,34.0986,-118.2962,Theft,Property Crime,Non-Violent Crimes,0.999958707
1435561,31/05/2016,29/05/2016,Mission,34,M,B,9600    VAN NUYS                     BL,34.244,-118.4502,Theft,Property Crime,Non-Violent Crimes,0.99958444
1435821,09/05/2016,09/05/2016,Hollenbeck,31,F,H,3500    VALLEY                       BL,34.07,-118.1998,Rape,Rape,Violent Crimes,0.999581659
1437020,19/03/2016,19/03/2016,Olympic,37,F,A,900 S  NEW HAMPSHIRE                AV,34.0518,-118.2927,Theft,Property Crime,Non-Violent Crimes,0.999967759
1439871,18/08/2016,09/08/2016,Olympic,23,M,A,100 S  SERRANO                      AV,34.0737,-118.3067,Theft,Property Crime,Non-Violent Crimes,0.999559563
1440246,07/02/2017,20/11/2016,Olympic,47,M,K,3400 W  6TH                          ST,34.0636,-118.2954,Theft,Property Crime,Non-Violent Crimes,0.999769415
1442373,03/03/2017,26/01/2017,Wilshire,41,F,A,100 S  SYCAMORE                     AV,34.0736,-118.343,Theft,Property Crime,Non-Violent Crimes,0.999693156
1444797,03/12/2017,03/12/2017,Southeast,43,M,H,9100 S  MAIN                         ST,33.9538,-118.2739,Theft,Property Crime,Non-Violent Crimes,0.99945284
1445609,16/02/2017,16/02/2017,Newton,32,M,O,4500 S  ALAMEDA                      ST,33.9987,-118.2388,Theft,Property Crime,Non-Violent Crimes,0.999386746
1447574,03/11/2017,03/11/2017,Harbor,42,F,H,900 S  GAFFEY                       ST,33.7361,-118.2923,Assault,Bodily Harm,Violent Crimes,0.999835016
1447877,27/08/2017,27/08/2017,Wilshire,39,M,H,1600 S  LA BREA                      AV,34.0459,-118.3454,Assault,Bodily Harm,Violent Crimes,0.999739067
1449436,11/01/2017,08/01/2017,Devonshire,37,F,W,16400    MARILLA                      ST,34.2473,-118.4898,Theft,Property Crime,Non-Violent Crimes,0.999890319
1450377,25/03/2017,25/03/2017,Rampart,63,M,O,200 N  CARONDELET                   ST,34.0702,-118.274,Theft,Property Crime,Non-Violent Crimes,0.999709562
1454372,06/02/2017,06/02/2017,Wilshire,31,F,H,4400    WILSHIRE                     BL,34.0653,-118.3269,Battery Crime,Bodily Harm,Violent Crimes,0.999871218
1457327,15/04/2017,15/04/2017,Foothill,19,M,H,13400    MERCER                       ST,34.2665,-118.4254,Assault,Bodily Harm,Violent Crimes,0.999731975
1458440,14/01/2017,14/01/2017,N Hollywood,54,M,W,6300    LANKERSHIM                   BL,34.1849,-118.3867,Battery Crime,Bodily Harm,Violent Crimes,0.999879362
1460019,03/04/2017,03/04/2017,77th Street,43,F,B,10300 S  HARVARD                      BL,33.9432,-118.3068,Assault,Bodily Harm,Violent Crimes,0.99935601
1460089,07/07/2017,06/07/2017,Northeast,41,F,W,2800    GLENDALE                     BL,34.1072,-118.2634,Theft,Property Crime,Non-Violent Crimes,0.999683845
1464795,25/11/2017,25/11/2017,Rampart,17,F,B,100 N  OCCIDENTAL                   BL,34.0721,-118.2818,Battery Crime,Bodily Harm,Violent Crimes,0.999909
1469818,30/11/2017,30/11/2017,Newton,21,M,H,59TH                         PL,33.986,-118.28,Assault,Bodily Harm,Violent Crimes,0.999752111
1473016,22/04/2017,22/04/2017,Topanga,50,M,W,22900    VICTORY                      BL,34.1865,-118.6256,Theft,Property Crime,Non-Violent Crimes,0.999416804
1475081,30/06/2017,29/06/2017,Hollywood,22,F,H,HOLLYWOOD                    BL,34.1016,-118.3333,Battery Crime,Bodily Harm,Violent Crimes,0.999891713
1483569,12/10/2017,12/10/2017,Olympic,27,F,K,3100    WILSHIRE                     BL,34.0618,-118.2891,Battery Crime,Bodily Harm,Violent Crimes,0.999230203
1483850,05/11/2017,05/11/2017,Pacific,33,F,W,CLUBHOUSE                    AV,33.9933,-118.4765,Assault,Bodily Harm,Violent Crimes,0.999171525
1485125,29/03/2017,27/03/2017,Olympic,58,F,A,900 S  HARVARD                      BL,34.0518,-118.3042,Theft,Property Crime,Non-Violent Crimes,0.999768441
1485445,12/07/2017,12/07/2017,77th Street,20,M,B,FLORENCE                     AV,33.9745,-118.3294,Assault,Bodily Harm,Violent Crimes,0.999514965
1485572,03/10/2017,01/09/2017,Mission,25,M,H,13100    BROMONT                      AV,34.3097,-118.4365,Theft,Property Crime,Non-Violent Crimes,0.999766023
1486856,16/02/2017,16/02/2017,77th Street,46,F,H,900 W  VERNON                       AV,34.0037,-118.289,Assault,Bodily Harm,Violent Crimes,0.999206275
1487392,16/03/2017,16/03/2017,Harbor,72,M,W,2900    PECK                         AV,33.7179,-118.2916,Theft,Property Crime,Non-Violent Crimes,0.999277824
1488420,06/10/2017,06/10/2017,Wilshire,47,M,W,100 N  LA BREA                      AV,34.0736,-118.344,Theft,Property Crime,Non-Violent Crimes,0.999862232
1490612,29/05/2017,29/05/2017,Southeast,17,F,H,1500 E  96TH                         ST,33.9491,-118.248,Assault,Bodily Harm,Violent Crimes,0.999193234
1492363,20/06/2017,19/06/2017,Hollywood,63,M,H,700 N  MANHATTAN                    PL,34.0835,-118.3103,Theft,Property Crime,Non-Violent Crimes,0.999787479
1494600,02/07/2017,02/07/2017,N Hollywood,27,M,B,11100    MAGNOLIA                     BL,34.1649,-118.3724,Battery Crime,Bodily Harm,Violent Crimes,0.999938402
1495567,26/05/2017,23/05/2017,West Valley,53,M,O,16600    ADDISON                      ST,34.1639,-118.4957,Battery Crime,Bodily Harm,Violent Crimes,0.999004059
1496358,29/11/2017,17/11/2017,Rampart,62,M,B,400 S  OCCIDENTAL                   BL,34.0665,-118.2828,Theft,Property Crime,Non-Violent Crimes,0.999290325
1496933,10/05/2017,01/05/2017,Wilshire,43,M,B,4500 W  17TH                         ST,34.0434,-118.3358,Robbery,Robbery,Violent Crimes,0.9998406
1498323,15/05/2017,12/05/2017,Rampart,17,M,H,UNION,34.0569,-118.2689,Assault,Bodily Harm,Violent Crimes,0.9997783
1503238,22/07/2017,22/07/2017,Rampart,53,M,H,1500 W  8TH                          ST,34.0511,-118.2707,Battery Crime,Bodily Harm,Violent Crimes,0.999348605
1503306,07/05/2017,07/05/2017,Foothill,64,F,W,7400    LA TUNA CANYON               RD,34.2341,-118.2917,Theft,Property Crime,Non-Violent Crimes,0.999405031
1505656,02/12/2017,02/12/2017,Southeast,32,M,B,97TH                         ST,33.9482,-118.243,Assault,Bodily Harm,Violent Crimes,0.99904865
1508701,07/10/2017,05/10/2017,West Valley,53,F,W,4500    TRISTE                       PL,34.1538,-118.5437,Theft,Property Crime,Non-Violent Crimes,0.999498719
1509622,06/02/2017,05/02/2017,Rampart,42,F,A,700    GARLAND                      AV,34.0517,-118.2663,Theft,Property Crime,Non-Violent Crimes,0.999505503
1510733,26/07/2017,26/07/2017,Hollenbeck,15,M,H,WABASH                       AV,34.0489,-118.1944,Battery Crime,Bodily Harm,Violent Crimes,0.999642883
1512555,21/09/2017,20/09/2017,Southwest,20,F,B,1000 W  30TH                         ST,34.0274,-118.284,Theft,Property Crime,Non-Violent Crimes,0.999459026
1512938,20/07/2017,20/07/2017,Wilshire,34,F,W,WILSHIRE                     BL,34.063,-118.3614,Battery Crime,Bodily Harm,Violent Crimes,0.999295193
1519282,21/06/2017,20/06/2017,Van Nuys,20,F,H,13700    VANOWEN                      ST,34.194,-118.4312,Assault,Bodily Harm,Violent Crimes,0.999557522
1519837,22/04/2017,21/04/2017,Hollywood,27,F,H,WILCOX,34.098,-118.331,Theft,Property Crime,Non-Violent Crimes,0.999027671
1522386,13/03/2017,13/03/2017,Pacific,26,F,H,SEPULVEDA                    BL,34.0193,-118.4222,Assault,Bodily Harm,Violent Crimes,0.99952056
1525713,31/12/2017,16/12/2017,Hollenbeck,36,F,H,400    KENDALL                      AV,34.1021,-118.1889,Theft,Property Crime,Non-Violent Crimes,0.999194169
1527441,21/11/2017,21/11/2017,West Valley,36,F,W,5700    CHIMINEAS                    AV,34.1757,-118.5286,Battery Crime,Bodily Harm,Violent Crimes,0.999584722
1527531,03/07/2017,27/06/2017,Devonshire,53,M,W,18400    TRIBUNE                      ST,34.2673,-118.5338,Theft,Property Crime,Non-Violent Crimes,0.999317384
1527763,17/01/2017,16/01/2017,N Hollywood,42,M,W,11700    OTSEGO                       ST,34.1631,-118.3877,Theft,Property Crime,Non-Violent Crimes,0.999421805
1529530,09/09/2017,09/09/2017,Southeast,16,F,H,800 W  COLDEN                       AV,33.9492,-118.2893,Assault,Bodily Harm,Violent Crimes,0.99964681
1530716,18/03/2017,18/03/2017,Wilshire,33,M,H,4500 W  PICO                         BL,34.0485,-118.3335,Theft,Property Crime,Non-Violent Crimes,0.999750049
1532841,06/10/2017,04/10/2017,N Hollywood,28,M,O,5300    ALCOVE                       AV,34.1671,-118.4123,Theft,Property Crime,Non-Violent Crimes,0.99951097
1532924,25/06/2017,25/06/2017,Newton,26,M,H,100 W  33RD                         ST,34.0194,-118.2722,Theft,Property Crime,Non-Violent Crimes,0.999668923
1534285,20/08/2017,19/08/2017,N Hollywood,46,F,W,7000    ATOLL                        AV,34.1976,-118.4203,Theft,Property Crime,Non-Violent Crimes,0.999267621
1537685,10/09/2017,10/09/2017,Harbor,59,M,W,1000 W  9TH                          ST,33.7361,-118.299,Battery Crime,Bodily Harm,Violent Crimes,0.999814694
1541216,03/02/2017,03/02/2017,Northeast,16,F,B,SUNSET                       BL,34.0792,-118.268,Robbery,Robbery,Violent Crimes,0.999631839
1541815,13/12/2017,03/12/2017,N Hollywood,48,M,B,6200    LANKERSHIM                   BL,34.1831,-118.3856,Theft,Property Crime,Non-Violent Crimes,0.999961031
1550304,11/09/2017,11/09/2017,Wilshire,67,M,B,1700 S  ORANGE GROVE                 AV,34.0455,-118.3671,Theft,Property Crime,Non-Violent Crimes,0.999875869
1552591,25/12/2017,25/12/2017,77th Street,42,M,H,MANCHESTER                   AV,33.9602,-118.2564,Robbery,Robbery,Violent Crimes,0.999122791
1553109,22/10/2017,22/10/2017,Newton,23,F,H,800    AGATHA                       ST,34.0384,-118.2464,Battery Crime,Bodily Harm,Violent Crimes,0.99957691
1555056,18/05/2017,13/05/2017,West Valley,58,F,W,7400    MCLENNAN                     AV,34.2048,-118.5,Battery Crime,Bodily Harm,Violent Crimes,0.999843407
1556022,03/02/2017,03/02/2017,Mission,7,F,H,13700    OSBORNE                      ST,34.2381,-118.4315,Assault,Bodily Harm,Violent Crimes,0.999815125
1562351,16/04/2017,15/04/2017,West LA,62,F,W,2000 S  BENTLEY                      AV,34.0435,-118.4395,Theft,Property Crime,Non-Violent Crimes,0.99909059
1563696,04/04/2017,03/04/2017,West Valley,36,M,W,17700    VANOWEN                      ST,34.1975,-118.5273,Theft,Property Crime,Non-Violent Crimes,0.999643919
1563948,20/04/2017,18/04/2017,N Hollywood,47,M,B,12200    RIVERSIDE                    DR,34.1576,-118.3987,Theft,Property Crime,Non-Violent Crimes,0.999117723
1564219,10/05/2017,10/05/2017,Rampart,41,F,H,2000 W  8TH                          ST,34.0544,-118.2767,Battery Crime,Bodily Harm,Violent Crimes,0.999956197
1566667,04/02/2017,04/02/2017,Hollywood,27,F,O,HOLLYWOOD                    BL,34.1016,-118.3267,Battery Crime,Bodily Harm,Violent Crimes,0.99956553
1567254,04/05/2017,04/05/2017,Central,34,F,W,7TH,34.0452,-118.2534,Battery Crime,Bodily Harm,Violent Crimes,0.999484556
1568354,17/04/2017,17/04/2017,Olympic,47,F,O,SAN MARINO                   ST,34.0545,-118.3042,Theft,Property Crime,Non-Violent Crimes,0.999166893
1568358,17/09/2017,16/09/2017,Newton,39,F,H,KING                         BL,34.0114,-118.2624,Theft,Property Crime,Non-Violent Crimes,0.999719436
1572725,14/03/2017,14/03/2017,Wilshire,31,M,O,8100    BLACKBURN                    AV,34.0713,-118.3657,Theft,Property Crime,Non-Violent Crimes,0.999017508
1575634,06/07/2017,06/07/2017,Foothill,32,M,H,8500    LAUREL CANYON                BL,34.2254,-118.3971,Theft,Property Crime,Non-Violent Crimes,0.999103761
1576359,03/12/2017,07/11/2017,Hollywood,50,F,H,5500    SIERRA VISTA                 AV,34.0896,-118.3114,Theft,Property Crime,Non-Violent Crimes,0.99987863
1578310,27/12/2017,26/12/2017,Topanga,29,M,H,20900    SHERMAN                      WY,34.201,-118.5885,Theft,Property Crime,Non-Violent Crimes,0.999509577
1579377,13/04/2017,13/04/2017,Central,57,F,B,5TH,34.043,-118.242,Battery Crime,Bodily Harm,Violent Crimes,0.999393126
1586197,30/05/2017,25/05/2017,Foothill,19,F,H,8600    SUNLAND                      BL,34.2309,-118.3727,Fraud,White Collar Crime,Non-Violent Crimes,0.999176714
1586613,08/10/2017,08/10/2017,Northeast,56,M,H,YORK,34.1155,-118.1843,Robbery,Robbery,Violent Crimes,0.999923874
1586690,10/08/2017,10/08/2017,Wilshire,40,F,W,2700 S  LA CIENEGA                   BL,34.0336,-118.3762,Theft,Property Crime,Non-Violent Crimes,0.999768505
1587383,05/07/2017,03/07/2017,Foothill,27,M,W,8200    MARMAY                       PL,34.2202,-118.3737,Theft,Property Crime,Non-Violent Crimes,0.999563832
1588663,07/02/2017,07/02/2017,Northeast,58,F,W,2800    LAWNDALE                     DR,34.1345,-118.2258,Theft,Property Crime,Non-Violent Crimes,0.999319451
1589115,05/04/2017,05/04/2017,Olympic,35,M,H,VENICE                       BL,34.0436,-118.3028,Assault,Bodily Harm,Violent Crimes,0.999373137
1589485,28/07/2017,27/07/2017,Olympic,63,F,K,800 S  CATALINA                     ST,34.0578,-118.2954,Theft,Property Crime,Non-Violent Crimes,0.999009119
1591185,15/06/2017,15/06/2017,Pacific,27,M,O,99000 S  LA CIENEGA                   BL,33.9519,-118.3702,Theft,Property Crime,Non-Violent Crimes,0.99978903
1595990,22/01/2017,22/01/2017,Hollenbeck,53,F,B,2600    WHITTIER                     BL,34.0332,-118.213,Theft,Property Crime,Non-Violent Crimes,0.999908863
1599933,29/07/2017,28/07/2017,Hollywood,25,F,H,WHITLEY,34.0987,-118.3337,Assault,Bodily Harm,Violent Crimes,0.999723048
1602892,05/05/2017,04/05/2017,Central,29,F,H,400 S  BROADWAY,34.0495,-118.2494,Theft,Property Crime,Non-Violent Crimes,0.999006354
1604684,30/07/2017,19/04/2017,Van Nuys,48,F,W,13200    VALLEYHEART                  DR,34.1479,-118.4198,Theft,Property Crime,Non-Violent Crimes,0.99951083
1606613,03/05/2017,03/05/2017,Newton,18,F,H,HOOPER                       AV,34.0058,-118.2521,Robbery,Robbery,Violent Crimes,0.99906069
1606862,06/05/2017,06/05/2017,Southwest,37,X,X,3400    2ND                          AV,34.0256,-118.3189,Battery Crime,Bodily Harm,Violent Crimes,0.999551627
1607884,08/01/2017,08/01/2017,Foothill,41,F,H,7900    DE GARMO                     AV,34.2148,-118.3538,Assault,Bodily Harm,Violent Crimes,0.999132872
1608018,18/05/2017,18/05/2017,Hollenbeck,42,F,H,2600 E  CESAR E CHAVEZ               AV,34.0469,-118.2032,Robbery,Robbery,Violent Crimes,0.999030468
1611296,14/03/2017,13/03/2017,Mission,11,M,H,13900    SAYRE                        ST,34.308,-118.4362,Assault,Bodily Harm,Violent Crimes,0.99973107
